"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"15","Boyacá","15832","Tununguá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","31,00","25,00","50,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15832","Tununguá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","25,00","31,00","62,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15832","Tununguá","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","35,00","35,00","70,00","2,00","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15832","Tununguá","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","24,00","24,00","48,00","2,00","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15832","Tununguá","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","40,00","40,00","80,00","2,00","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15832","Tununguá","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","32,00","32,00","64,00","2,00","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","90,00","60,00","33,56","0,56","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","7,00","7,00","3,92","0,56","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","95,00","6,00","5,03","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","10,00","90,00","75,51","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","95,00","10,00","8,39","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","10,00","93,00","78,03","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","115,00","10,00","8,39","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","10,00","115,00","96,48","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","90,00","80,00","144,00","1,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","10,00","8,00","13,60","1,70","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","90,00","85,00","153,00","1,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15835","Turmequé","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","7,00","7,00","10,50","1,50","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","28,00","28,00","23,49","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","35,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","0,00","35,00","29,36","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","40,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","0,00","40,00","33,56","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","70,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","0,00","65,00","54,53","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","45,00","40,00","36,00","0,90","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15837","Tuta","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","25,00","25,00","50,00","2,00","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","6,80","6,80","2,28","0,34","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","2,40","2,40","0,81","0,34","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","7,40","2,40","2,06","0,86","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","2,00","7,00","6,02","0,86","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","7,20","2,00","1,72","0,86","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","2,00","7,20","6,19","0,86","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","7,00","2,00","1,72","0,86","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","2,80","2,80","2,41","0,86","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","9,00","9,00","7,20","0,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","3,00","3,00","2,46","0,82","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","7,00","6,30","5,04","0,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15839","Tutazá","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","3,00","3,00","2,40","0,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","46,00","45,00","36,80","0,82","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","45,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","0,00","42,00","34,30","0,82","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","50,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","0,00","50,00","41,95","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","50,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","0,00","50,00","41,95","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","52,00","52,00","90,00","1,73","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","3,00","3,00","10,50","3,50","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15842","Úmbita","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","45,00","43,00","73,10","1,70","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","10,00","10,00","8,39","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","10,00","10,00","13,98","1,40","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","8,00","9,00","7,55","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","8,00","7,00","4,89","0,70","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","8,00","8,00","6,71","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","7,00","8,00","6,71","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","8,00","7,00","5,87","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","8,00","8,00","6,71","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","15,00","13,00","23,66","1,82","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","10,00","10,00","18,00","1,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","12,00","12,00","21,60","1,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15861","Ventaquemada","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","10,00","10,00","18,00","1,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","26,50","26,50","24,46","0,92","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","21,50","15,80","14,14","0,89","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","26,50","21,00","18,79","0,89","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","26,50","25,50","21,39","0,84","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","26,00","26,00","23,99","0,92","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","26,10","26,00","23,27","0,90","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","26,00","18,00","16,61","0,92","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","26,10","26,00","23,27","0,90","Transitorio","Grano seco","1010402","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","28,00","21,60","17,28","0,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","20,00","15,20","12,16","0,80","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","28,00","17,20","39,00","2,27","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15879","Viracachá","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","21,00","14,00","22,30","1,59","Transitorio","En fresco","1010497","Zea mays"
"15","Boyacá","15897","Zetaquira","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022A","6,00","0,00","0,00","0,00","Transitorio","Grano seco","1010404","Zea mays"
"15","Boyacá","15897","Zetaquira","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022B","0,00","6,00","9,00","1,50","Transitorio","Grano seco","1010404","Zea mays"
"15","Boyacá","15897","Zetaquira","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023A","6,00","0,00","0,00","0,00","Transitorio","Grano seco","1010404","Zea mays"
"15","Boyacá","15897","Zetaquira","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023B","0,00","6,00","10,80","1,80","Transitorio","Grano seco","1010404","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","3,78","3,77","5,27","1,40","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","12,22","12,22","17,09","1,40","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","3,00","12,00","24,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","6,00","3,00","6,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","10,00","6,00","10,98","1,83","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","5,00","10,00","18,30","1,83","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","6,00","5,00","7,50","1,50","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","5,50","6,00","10,80","1,80","Transitorio","Grano seco","1010402","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz tecnificado","2019","2019A","10,00","9,50","76,00","8,00","Transitorio","En fresco","1010498","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz tecnificado","2019","2019B","10,00","9,50","76,00","8,00","Transitorio","En fresco","1010498","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","8,00","7,00","24,50","3,50","Transitorio","En fresco","1010497","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","8,00","7,50","26,25","3,50","Transitorio","En fresco","1010497","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","33,00","32,50","84,00","2,58","Transitorio","En fresco","1010497","Zea mays"
"17","Caldas","17001","Manizales","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","14,00","8,00","27,20","3,40","Transitorio","En fresco","1010497","Zea mays"
"17","Caldas","17013","Aguadas","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","20,00","20,00","41,00","2,05","Transitorio","Grano seco","1010402","Zea mays"
