Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2000,2000,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2001,2001,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2002,2002,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2003,2003,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2004,2004,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2005,2005,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2006,2006,millones de No.,0.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2007,2007,millones de No.,0.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2008,2008,millones de No.,0.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2009,2009,millones de No.,0.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2010,2010,millones de No.,0.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2011,2011,millones de No.,0.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2012,2012,millones de No.,0.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2013,2013,millones de No.,0.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2014,2014,millones de No.,0.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2015,2015,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2016,2016,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2017,2017,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2018,2018,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2019,2019,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2020,2020,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2021,2021,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2022,2022,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2023,2023,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210250,Número de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (millones),2024,2024,millones de No.,0.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2000,2000,%,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2001,2001,%,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2002,2002,%,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2003,2003,%,4.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2004,2004,%,4.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2005,2005,%,4.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2006,2006,%,4.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2007,2007,%,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2008,2008,%,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2009,2009,%,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2010,2010,%,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2011,2011,%,5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2012,2012,%,5.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2013,2013,%,5.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2014,2014,%,5.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2015,2015,%,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2016,2016,%,5.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2017,2017,%,5.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2018,2018,%,5.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2019,2019,%,5.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2020,2020,%,5.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2021,2021,%,6.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2022,2022,%,6.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2023,2023,%,6.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21041,Porcentaje de niños menores de 5 años con sobrepeso (estimación modelada) (%),2024,2024,%,6.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2000,2000,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2001,2001,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2002,2002,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2003,2003,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2004,2004,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2005,2005,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2006,2006,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2007,2007,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2008,2008,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2009,2009,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2010,2010,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2011,2011,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2012,2012,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2013,2013,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2014,2014,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2015,2015,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2016,2016,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2017,2017,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2018,2018,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2019,2019,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2020,2020,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2021,2021,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2022,2022,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2023,2023,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210410,Número de niños menores de 5 años con sobrepeso (estimación modelada) (millones),2024,2024,millones de No.,0.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2000,2000,%,11.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2001,2001,%,12.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2002,2002,%,12.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2003,2003,%,13.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2004,2004,%,13.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2005,2005,%,14.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2006,2006,%,14.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2007,2007,%,15.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2008,2008,%,15.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2009,2009,%,16.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2010,2010,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2011,2011,%,17.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2012,2012,%,18.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2013,2013,%,18.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2014,2014,%,19.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2015,2015,%,20
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2016,2016,%,20.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2017,2017,%,21.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2018,2018,%,21.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2019,2019,%,22.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2020,2020,%,22.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2021,2021,%,23.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2022,2022,%,23.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2023,2023,%,24.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21042,Prevalencia de la obesidad entre la población adulta (18 años y más),2024,2024,%,24.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2000,2000,millones de No.,2.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2001,2001,millones de No.,3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2002,2002,millones de No.,3.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2003,2003,millones de No.,3.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2004,2004,millones de No.,3.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2005,2005,millones de No.,3.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2006,2006,millones de No.,4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2007,2007,millones de No.,4.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2008,2008,millones de No.,4.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2009,2009,millones de No.,4.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2010,2010,millones de No.,5.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2011,2011,millones de No.,5.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2012,2012,millones de No.,5.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2013,2013,millones de No.,6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2014,2014,millones de No.,6.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2015,2015,millones de No.,6.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2016,2016,millones de No.,6.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2017,2017,millones de No.,7.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2018,2018,millones de No.,7.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2019,2019,millones de No.,8.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2020,2020,millones de No.,8.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2021,2021,millones de No.,8.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2022,2022,millones de No.,9.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2023,2023,millones de No.,9.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210420,Número de adultos obesos (18 años o más) (millones),2024,2024,millones de No.,9.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2000,2000,%,30.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2001,2001,%,29.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2002,2002,%,28.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2003,2003,%,27.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2004,2004,%,26.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2005,2005,%,24.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2006,2006,%,23.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2007,2007,%,22.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2008,2008,%,21.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2009,2009,%,20
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2010,2010,%,19
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2011,2011,%,18.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2012,2012,%,17.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2013,2013,%,17.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2014,2014,%,17.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2015,2015,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2016,2016,%,18.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2017,2017,%,18.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2018,2018,%,19
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2019,2019,%,19.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2020,2020,%,20.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2021,2021,%,20.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2022,2022,%,21.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21043,Prevalencia de la anemia entre las mujeres en edad fértil (15-49 años),2023,2023,%,22.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2000,2000,millones de No.,3.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2001,2001,millones de No.,3.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2002,2002,millones de No.,3.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2003,2003,millones de No.,3.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2004,2004,millones de No.,3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2005,2005,millones de No.,2.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2006,2006,millones de No.,2.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2007,2007,millones de No.,2.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2008,2008,millones de No.,2.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2009,2009,millones de No.,2.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2010,2010,millones de No.,2.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2011,2011,millones de No.,2.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2012,2012,millones de No.,2.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2013,2013,millones de No.,2.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2014,2014,millones de No.,2.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2015,2015,millones de No.,2.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2016,2016,millones de No.,2.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2017,2017,millones de No.,2.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2018,2018,millones de No.,2.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2019,2019,millones de No.,2.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2020,2020,millones de No.,2.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2021,2021,millones de No.,2.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2022,2022,millones de No.,3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210430,Número de mujeres en edad reproductiva (15-49 años) afectadas por anemia (millones),2023,2023,millones de No.,3.2
